order_id,order_date,ship_date,Revenue,Profit,Profit_Margin
ORDER_008437,7/30/2012,7/31/2012,32.8,28.33,86%
ORDER_008438,7/30/2012,1/8/2012,936,931.7,100%
ORDER_008439,7/30/2012,6/8/2012,150,145.76,97%
ORDER_008440,7/30/2012,3/8/2012,212.5,209.21,98%
ORDER_008441,7/30/2012,6/8/2012,70,68.08,97%
ORDER_008442,7/30/2012,2/8/2012,75,73.2,98%
ORDER_008443,7/30/2012,7/31/2012,15,13.97,93%
ORDER_008444,7/30/2012,5/8/2012,23.5,22.5,96%
ORDER_008445,7/30/2012,2/8/2012,7,6.8,97%
ORDER_008446,7/31/2012,7/31/2012,16170,15236.43,94%
ORDER_008447,7/31/2012,7/31/2012,7636.6,7288.42,95%
ORDER_008448,7/31/2012,4/8/2012,1283.8,1251.59,97%
ORDER_008449,7/31/2012,2/8/2012,116,88.6,76%
ORDER_008450,7/31/2012,5/8/2012,1630,1603.09,98%
ORDER_008451,7/31/2012,4/8/2012,2349.8,2326.49,99%
ORDER_008452,7/31/2012,5/8/2012,654.4,633.32,97%
ORDER_008453,7/31/2012,5/8/2012,1390,1372.38,99%
ORDER_008454,7/31/2012,5/8/2012,2123.85,2106.24,99%
ORDER_008455,7/31/2012,6/8/2012,1440,1424.54,99%
ORDER_008456,7/31/2012,4/8/2012,796,780.83,98%
ORDER_008457,7/31/2012,7/8/2012,930.6,917.48,99%
ORDER_008458,7/31/2012,5/8/2012,1655.6,1643.88,99%
ORDER_008459,7/31/2012,5/8/2012,554.4,543.11,98%
ORDER_008460,7/31/2012,4/8/2012,245.8,237.06,96%
ORDER_008461,7/31/2012,5/8/2012,121.55,113.82,94%
ORDER_008462,7/31/2012,7/31/2012,57,49.76,87%
ORDER_008463,7/31/2012,4/8/2012,62,56.77,92%
ORDER_008464,7/31/2012,6/8/2012,159,154.83,97%
ORDER_008465,7/31/2012,5/8/2012,185.6,181.73,98%
ORDER_008466,7/31/2012,7/8/2012,244.6,241.63,99%
ORDER_008467,7/31/2012,4/8/2012,164,161.38,98%
ORDER_008468,7/31/2012,4/8/2012,29,27.23,94%
ORDER_008469,7/31/2012,5/8/2012,12,10.48,87%
ORDER_008470,7/31/2012,5/8/2012,27.6,26.39,96%
ORDER_008471,7/31/2012,4/8/2012,5.8,4.61,79%
ORDER_008472,7/31/2012,5/8/2012,27.6,26.55,96%
ORDER_008473,7/31/2012,5/8/2012,25.6,24.61,96%
ORDER_008474,7/31/2012,7/8/2012,91.6,91.05,99%
ORDER_008475,8/13/2012,8/15/2012,1067.85,938.46,88%
ORDER_008476,8/13/2012,8/15/2012,3786.6,3665.73,97%
ORDER_008477,8/13/2012,8/15/2012,1656,1564.91,94%
ORDER_008478,8/13/2012,8/17/2012,2394,2343.32,98%
ORDER_008479,8/13/2012,8/15/2012,1988,1949.95,98%
ORDER_008480,8/13/2012,8/17/2012,1119,1086.49,97%
ORDER_008481,8/13/2012,8/16/2012,1268.8,1243.93,98%
ORDER_008482,8/13/2012,8/18/2012,2028,2004.21,99%
ORDER_008483,8/13/2012,8/17/2012,125,102.65,82%
ORDER_008484,8/13/2012,8/15/2012,186,164.71,89%
ORDER_008485,8/13/2012,8/17/2012,872,852.91,98%
ORDER_008486,8/13/2012,8/15/2012,258,239.62,93%
ORDER_008487,8/13/2012,8/15/2012,454.8,439.08,97%
ORDER_008488,8/13/2012,8/17/2012,678,662.51,98%
ORDER_008489,8/13/2012,8/14/2012,161.9,146.51,90%
ORDER_008490,8/13/2012,8/18/2012,881.65,868.4,98%
ORDER_008491,8/13/2012,8/17/2012,196,182.99,93%
ORDER_008492,8/13/2012,8/18/2012,142,129.55,91%
ORDER_008493,8/13/2012,8/18/2012,216,208.06,96%
ORDER_008494,8/13/2012,8/13/2012,96,88.45,92%
ORDER_008495,8/13/2012,8/18/2012,74,67.33,91%
ORDER_008496,8/13/2012,8/19/2012,188.9,182.54,97%
ORDER_008497,8/13/2012,8/19/2012,868,861.69,99%
ORDER_008498,8/13/2012,8/18/2012,125,119.12,95%
ORDER_008499,8/13/2012,8/17/2012,471.53,465.69,99%
ORDER_008500,8/13/2012,8/17/2012,43,37.67,88%
ORDER_008501,8/13/2012,8/20/2012,255,250.34,98%
ORDER_008502,8/13/2012,8/17/2012,30,25.9,86%
ORDER_008503,8/13/2012,8/15/2012,56,52.07,93%
ORDER_008504,8/13/2012,8/18/2012,39,35.8,92%
ORDER_008505,8/13/2012,8/17/2012,155.4,152.96,98%
ORDER_008506,8/13/2012,8/17/2012,25,23.64,95%
ORDER_008507,8/13/2012,8/17/2012,44,42.77,97%
ORDER_008508,8/13/2012,8/18/2012,16,14.95,93%
ORDER_008509,8/13/2012,8/17/2012,7,6.28,90%
ORDER_008510,8/13/2012,8/19/2012,42,41.45,99%
ORDER_008511,8/13/2012,8/17/2012,18,17.68,98%
ORDER_008512,8/13/2012,8/16/2012,7.55,7.31,97%
ORDER_008513,8/14/2012,8/18/2012,4034.9,3910.75,97%
ORDER_008514,8/14/2012,8/16/2012,10860,10759.1,99%
ORDER_008515,8/14/2012,8/20/2012,10888,10799.8,99%
ORDER_008516,8/14/2012,8/19/2012,3268,3207.78,98%
ORDER_008517,8/14/2012,8/18/2012,855.9,798.14,93%
ORDER_008518,8/14/2012,8/19/2012,389,333.13,86%
ORDER_008519,8/14/2012,8/20/2012,3225,3171.99,98%
ORDER_008520,8/14/2012,8/18/2012,728,676.21,93%
ORDER_008521,8/14/2012,8/16/2012,302,253.23,84%
ORDER_008522,8/14/2012,8/18/2012,2184,2137.03,98%
ORDER_008523,8/14/2012,8/19/2012,1110,1068.68,96%
ORDER_008524,8/14/2012,8/18/2012,1225,1188.35,97%
ORDER_008525,8/14/2012,8/19/2012,1104,1074.18,97%
ORDER_008526,8/14/2012,8/19/2012,1038,1012.27,98%
ORDER_008527,8/14/2012,8/19/2012,1290,1268.11,98%
ORDER_008528,8/14/2012,8/19/2012,1337,1316.37,98%
ORDER_008529,8/14/2012,8/18/2012,1330,1309.61,98%
ORDER_008530,8/14/2012,8/18/2012,2048,2028.45,99%
ORDER_008531,8/14/2012,8/17/2012,237,223.26,94%
ORDER_008532,8/14/2012,8/19/2012,1281,1267.62,99%
ORDER_008533,8/14/2012,8/18/2012,799.9,786.73,98%
ORDER_008534,8/14/2012,8/20/2012,447.9,434.83,97%
ORDER_008535,8/14/2012,8/16/2012,106,93.66,88%
ORDER_008536,8/14/2012,8/20/2012,700,688.26,98%
ORDER_008537,8/14/2012,8/18/2012,69,57.43,83%
ORDER_008538,8/14/2012,8/16/2012,79.5,68.16,86%
ORDER_008539,8/14/2012,8/20/2012,1668,1657.38,99%
ORDER_008540,8/14/2012,8/18/2012,696,686.3,99%
ORDER_008541,8/14/2012,8/19/2012,872,863.88,99%
ORDER_008542,8/14/2012,8/19/2012,54,46.01,85%
ORDER_008543,8/14/2012,8/18/2012,127,119.04,94%
ORDER_008544,8/14/2012,8/19/2012,212,204.34,96%
ORDER_008545,8/14/2012,8/19/2012,808,800.36,99%
ORDER_008546,8/14/2012,8/16/2012,26.5,19.38,73%
ORDER_008547,8/14/2012,8/18/2012,47,40.63,86%
ORDER_008548,8/14/2012,8/20/2012,194,187.95,97%
ORDER_008549,8/14/2012,8/18/2012,48,42.74,89%
ORDER_008550,8/14/2012,8/20/2012,242.9,237.79,98%
ORDER_008551,8/14/2012,8/18/2012,203.9,199.29,98%
ORDER_008552,8/14/2012,8/18/2012,78,73.58,94%
ORDER_008553,8/14/2012,8/16/2012,26,22.75,88%
ORDER_008554,8/14/2012,8/19/2012,98,94.85,97%
ORDER_008555,8/14/2012,8/20/2012,71.3,68.67,96%
ORDER_008556,8/14/2012,8/16/2012,37.4,34.82,93%
ORDER_008557,8/14/2012,8/18/2012,104.9,102.43,98%
ORDER_008558,8/14/2012,8/19/2012,416,413.56,99%
ORDER_008559,8/14/2012,8/18/2012,44,41.59,95%
ORDER_008560,8/14/2012,8/19/2012,56,53.87,96%
ORDER_008561,8/14/2012,8/16/2012,10,7.95,80%
ORDER_008562,8/14/2012,8/18/2012,14,12.95,93%
ORDER_008563,8/14/2012,8/21/2012,175,174.02,99%
ORDER_008564,8/14/2012,8/20/2012,6,5.48,91%
ORDER_008565,8/15/2012,8/19/2012,12257.9,12043.97,98%
ORDER_008566,8/15/2012,8/18/2012,3767.9,3624.11,96%
ORDER_008567,8/15/2012,8/18/2012,639.5,551.82,86%
ORDER_008568,8/15/2012,8/21/2012,283,249.08,88%
ORDER_008569,8/15/2012,8/22/2012,1743,1711.8,98%
ORDER_008570,8/15/2012,8/15/2012,796,770.82,97%
ORDER_008571,8/15/2012,8/19/2012,646,627.87,97%
ORDER_008572,8/15/2012,8/18/2012,1589.8,1573.53,99%
ORDER_008573,8/15/2012,8/18/2012,477.5,462.53,97%
ORDER_008574,8/15/2012,8/18/2012,447,432.46,97%
ORDER_008575,8/15/2012,8/21/2012,524,510.06,97%
ORDER_008576,8/15/2012,8/18/2012,117.6,103.97,88%
ORDER_008577,8/15/2012,8/18/2012,462,448.66,97%
ORDER_008578,8/15/2012,8/21/2012,490,481.88,98%
ORDER_008579,8/15/2012,8/17/2012,197.4,190.37,96%
ORDER_008580,8/15/2012,8/20/2012,510,503.31,99%
ORDER_008581,8/15/2012,8/19/2012,155.9,150.15,96%
ORDER_008582,8/15/2012,8/19/2012,728,722.27,99%
ORDER_008583,8/15/2012,8/19/2012,210,204.37,97%
ORDER_008584,8/15/2012,8/17/2012,109.6,104.31,95%
ORDER_008585,8/15/2012,8/15/2012,440,435.01,99%
ORDER_008586,8/15/2012,8/18/2012,126,121.54,96%
ORDER_008587,8/15/2012,8/19/2012,20,17.19,86%
ORDER_008588,8/15/2012,8/19/2012,395.9,393.52,99%
ORDER_008589,8/15/2012,8/21/2012,136,133.94,98%
ORDER_008590,8/15/2012,8/19/2012,6.5,5.96,92%
ORDER_008591,8/15/2012,8/20/2012,13.6,13.35,98%
ORDER_008592,8/16/2012,8/16/2012,26193.83,25701.92,98%
ORDER_008593,8/16/2012,8/20/2012,14489.9,14258.74,98%
ORDER_008594,8/16/2012,8/16/2012,2795.9,2664.57,95%
ORDER_008595,8/16/2012,8/22/2012,9399.8,9268.58,99%
ORDER_008596,8/16/2012,8/18/2012,924,855.45,93%
ORDER_008597,8/16/2012,8/20/2012,2079.6,2019.01,97%
ORDER_008598,8/16/2012,8/16/2012,1601.53,1548.56,97%
ORDER_008599,8/16/2012,8/21/2012,4960,4910.54,99%
ORDER_008600,8/16/2012,8/20/2012,761.8,714.74,94%
ORDER_008601,8/16/2012,8/22/2012,2304,2270.62,99%
ORDER_008602,8/16/2012,8/22/2012,2503.8,2472.38,99%
ORDER_008603,8/16/2012,8/20/2012,1142.9,1125.28,98%
ORDER_008604,8/16/2012,8/21/2012,1146,1128.54,98%
ORDER_008605,8/16/2012,8/20/2012,527.9,511.22,97%
ORDER_008606,8/16/2012,8/22/2012,141,125.36,89%
ORDER_008607,8/16/2012,8/20/2012,902.5,887.63,98%
ORDER_008608,8/16/2012,8/16/2012,440,425.14,97%
ORDER_008609,8/16/2012,8/20/2012,172,157.66,92%
ORDER_008610,8/16/2012,8/20/2012,1067.9,1054.2,99%
ORDER_008611,8/16/2012,8/20/2012,2589.9,2577.35,100%
ORDER_008612,8/16/2012,8/20/2012,62,52.31,84%
ORDER_008613,8/16/2012,8/16/2012,699.53,690.49,99%
ORDER_008614,8/16/2012,8/21/2012,468,459.25,98%
ORDER_008615,8/16/2012,8/18/2012,76.3,67.92,89%
ORDER_008616,8/16/2012,8/20/2012,216,207.8,96%
ORDER_008617,8/16/2012,8/16/2012,101.83,93.7,92%
ORDER_008618,8/16/2012,8/21/2012,264,256.36,97%
ORDER_008619,8/16/2012,8/16/2012,218.53,210.93,97%
ORDER_008620,8/16/2012,8/22/2012,51,43.77,86%
ORDER_008621,8/16/2012,8/21/2012,248,242.5,98%
ORDER_008622,8/16/2012,8/16/2012,229.9,224.6,98%
ORDER_008623,8/16/2012,8/21/2012,228,222.81,98%
ORDER_008624,8/16/2012,8/18/2012,263.3,258.47,98%
ORDER_008625,8/16/2012,8/21/2012,320,315.2,99%
ORDER_008626,8/16/2012,8/18/2012,109.3,104.58,96%
ORDER_008627,8/16/2012,8/21/2012,168,164.03,98%
ORDER_008628,8/16/2012,8/22/2012,48,44.48,93%
ORDER_008629,8/16/2012,8/20/2012,92.8,89.33,96%
ORDER_008630,8/16/2012,8/16/2012,27.53,24.79,90%
ORDER_008631,8/16/2012,8/22/2012,40.9,38.35,94%
ORDER_008632,8/16/2012,8/20/2012,314.8,312.81,99%
ORDER_008633,8/16/2012,8/23/2012,20,18.03,90%
ORDER_008634,8/16/2012,8/21/2012,546,544.7,100%
ORDER_008635,8/16/2012,8/22/2012,367.9,366.63,100%
ORDER_008636,8/16/2012,8/22/2012,22,20.82,95%
ORDER_008637,8/16/2012,8/22/2012,16,14.91,93%
ORDER_008638,8/16/2012,8/21/2012,24,22.98,96%
ORDER_008639,8/16/2012,8/20/2012,19.8,18.79,95%
ORDER_008640,8/16/2012,8/20/2012,29.8,29,97%
ORDER_008641,8/16/2012,8/20/2012,11.3,10.58,94%
ORDER_008642,8/16/2012,8/21/2012,11,10.62,97%
ORDER_008643,8/16/2012,8/20/2012,5.3,4.93,93%
ORDER_008644,8/16/2012,8/22/2012,9.8,9.49,97%
ORDER_008645,8/16/2012,8/21/2012,6,5.74,96%
ORDER_008646,8/16/2012,8/23/2012,144,143.83,100%
ORDER_008647,8/16/2012,8/22/2012,1.8,1.65,92%
ORDER_008648,8/17/2012,8/19/2012,11136,10791.5,97%
ORDER_008649,8/17/2012,8/23/2012,10664,10496.11,98%
ORDER_008650,8/17/2012,8/22/2012,3383.8,3311.09,98%
ORDER_008651,8/17/2012,8/17/2012,1019.3,947.34,93%
ORDER_008652,8/17/2012,8/21/2012,2250,2182.8,97%
ORDER_008653,8/17/2012,8/22/2012,2905,2866.2,99%
ORDER_008654,8/17/2012,8/19/2012,276.8,244.87,88%
ORDER_008655,8/17/2012,8/21/2012,588,557.98,95%
ORDER_008656,8/17/2012,8/19/2012,1248,1221.65,98%
ORDER_008657,8/17/2012,8/22/2012,4275,4255.05,100%
ORDER_008658,8/17/2012,8/21/2012,712,695.39,98%
ORDER_008659,8/17/2012,8/22/2012,804,793.44,99%
ORDER_008660,8/17/2012,8/22/2012,390,379.69,97%
ORDER_008661,8/17/2012,8/17/2012,42.3,33.43,79%
ORDER_008662,8/17/2012,8/22/2012,282,273.32,97%
ORDER_008663,8/17/2012,8/23/2012,1011.8,1004.58,99%
ORDER_008664,8/17/2012,8/21/2012,468,461.36,99%
ORDER_008665,8/17/2012,8/23/2012,415,408.67,98%
ORDER_008666,8/17/2012,8/22/2012,168,161.99,96%
ORDER_008667,8/17/2012,8/18/2012,50,43.99,88%
ORDER_008668,8/17/2012,8/20/2012,59,53.51,91%
ORDER_008669,8/17/2012,8/21/2012,62,56.98,92%
ORDER_008670,8/17/2012,8/18/2012,43,38.04,88%
ORDER_008671,8/17/2012,8/23/2012,251.8,247.93,98%
ORDER_008672,8/17/2012,8/22/2012,261,257.28,99%
ORDER_008673,8/17/2012,8/22/2012,495,491.28,99%
ORDER_008674,8/17/2012,8/18/2012,20,17.55,88%
ORDER_008675,8/17/2012,8/21/2012,62,59.88,97%
ORDER_008676,8/17/2012,8/17/2012,59.3,57.2,96%
ORDER_008677,8/17/2012,8/23/2012,59.8,58.21,97%
ORDER_008678,8/17/2012,8/22/2012,44,42.62,97%
ORDER_008679,8/17/2012,8/17/2012,3.3,2.09,63%
ORDER_008680,8/17/2012,8/21/2012,42,40.93,97%
ORDER_008681,8/17/2012,8/21/2012,17,16.07,95%
ORDER_008682,8/17/2012,8/22/2012,14,13.15,94%
ORDER_008683,8/17/2012,8/24/2012,13,12.16,94%
ORDER_008684,8/17/2012,8/23/2012,29.8,29.29,98%
ORDER_008685,8/17/2012,8/22/2012,13,12.61,97%
ORDER_008686,8/18/2012,8/25/2012,4091.83,3959.57,97%
ORDER_008687,8/18/2012,8/23/2012,5289.998,5159.858,98%
ORDER_008688,8/18/2012,8/20/2012,3584.85,3482.69,97%
ORDER_008689,8/18/2012,8/25/2012,1755.63,1698.24,97%
ORDER_008690,8/18/2012,8/19/2012,1117.9,1083.53,97%
ORDER_008691,8/18/2012,8/25/2012,1899.83,1866.25,98%
ORDER_008692,8/18/2012,8/24/2012,2481,2452.19,99%
ORDER_008693,8/18/2012,8/25/2012,223.63,195.11,87%
ORDER_008694,8/18/2012,8/22/2012,602.9,574.63,95%
ORDER_008695,8/18/2012,8/22/2012,122,101.46,83%
ORDER_008696,8/18/2012,8/22/2012,2722.9,2705.69,99%
ORDER_008697,8/18/2012,8/25/2012,414.53,404.98,98%
ORDER_008698,8/18/2012,8/22/2012,425,415.84,98%
ORDER_008699,8/18/2012,8/22/2012,52,44.46,86%
ORDER_008700,8/18/2012,8/20/2012,114,108.17,95%
ORDER_008701,8/18/2012,8/19/2012,269.6,266.38,99%
ORDER_008702,8/18/2012,8/22/2012,24,22.27,93%
ORDER_008703,8/18/2012,8/22/2012,17,15.83,93%
ORDER_008704,8/18/2012,8/24/2012,16,15.01,94%
ORDER_008705,8/19/2012,8/24/2012,68,65.9,97%
ORDER_008706,8/20/2012,8/22/2012,5334,5066.36,95%
ORDER_008707,8/20/2012,8/24/2012,51642,51380.13,99%
ORDER_008708,8/20/2012,8/24/2012,23205,22950.08,99%
ORDER_008709,8/20/2012,8/27/2012,20483.998,20337.438,99%
ORDER_008710,8/20/2012,8/22/2012,4970,4858.76,98%
ORDER_008711,8/20/2012,8/24/2012,4944,4857.96,98%
ORDER_008712,8/20/2012,8/24/2012,5688,5615.75,99%
ORDER_008713,8/20/2012,8/24/2012,460,418.49,91%
ORDER_008714,8/20/2012,8/22/2012,1020,981.08,96%
ORDER_008715,8/20/2012,8/26/2012,772,736.91,95%
ORDER_008716,8/20/2012,8/22/2012,840,818.97,97%
ORDER_008717,8/20/2012,8/24/2012,137,117.24,86%
ORDER_008718,8/20/2012,8/24/2012,369,349.71,95%
ORDER_008719,8/20/2012,8/23/2012,5082,5063.02,100%
ORDER_008720,8/20/2012,8/24/2012,194,177.24,91%
ORDER_008721,8/20/2012,8/24/2012,173,156.75,91%
ORDER_008722,8/20/2012,8/25/2012,194,177.9,92%
ORDER_008723,8/20/2012,8/24/2012,206,190.46,92%
ORDER_008724,8/20/2012,8/26/2012,870,856.01,98%
ORDER_008725,8/20/2012,8/24/2012,861,847.3,98%
ORDER_008726,8/20/2012,8/22/2012,78,64.58,83%
ORDER_008727,8/20/2012,8/24/2012,208,196.81,95%
ORDER_008728,8/20/2012,8/25/2012,318,307.57,97%
ORDER_008729,8/20/2012,8/24/2012,194,184.16,95%
ORDER_008730,8/20/2012,8/24/2012,123,113.39,92%
ORDER_008731,8/20/2012,8/26/2012,431.4,426.23,99%
ORDER_008732,8/20/2012,8/25/2012,300,294.93,98%
ORDER_008733,8/20/2012,8/24/2012,106,101.3,96%
ORDER_008734,8/20/2012,8/22/2012,16,12.52,78%
ORDER_008735,8/20/2012,8/22/2012,686,682.94,100%
ORDER_008736,8/20/2012,8/25/2012,61.53,58.53,95%
ORDER_008737,8/20/2012,8/22/2012,454.6,451.85,99%
ORDER_008738,8/20/2012,8/24/2012,26,23.27,90%
ORDER_008739,8/20/2012,8/24/2012,50,47.51,95%
ORDER_008740,8/20/2012,8/24/2012,15.9,13.6,86%
ORDER_008741,8/20/2012,8/25/2012,24,21.84,91%
ORDER_008742,8/20/2012,8/24/2012,46,44.25,96%
ORDER_008743,8/20/2012,8/25/2012,11.4,10.89,96%
ORDER_008744,8/20/2012,8/25/2012,9.4,8.89,95%
ORDER_008745,8/21/2012,8/23/2012,1631.8,1497.41,92%
ORDER_008746,8/21/2012,8/26/2012,3329.9,3221.89,97%
ORDER_008747,8/21/2012,8/25/2012,1793.7,1691.47,94%
ORDER_008748,8/21/2012,8/25/2012,3977.8,3896.2,98%
ORDER_008749,8/21/2012,8/25/2012,2544,2484.67,98%
ORDER_008750,8/21/2012,8/28/2012,456,399,88%
ORDER_008751,8/21/2012,8/26/2012,3515.85,3473.48,99%
ORDER_008752,8/21/2012,8/25/2012,516,497.62,96%
ORDER_008753,8/21/2012,8/21/2012,165.5,147.71,89%
ORDER_008754,8/21/2012,8/26/2012,259,242.85,94%
ORDER_008755,8/21/2012,8/28/2012,178.5,163.52,92%
ORDER_008756,8/21/2012,8/23/2012,180,165.46,92%
ORDER_008757,8/21/2012,8/26/2012,137,123.73,90%
ORDER_008758,8/21/2012,8/26/2012,848,835.88,99%
ORDER_008759,8/21/2012,8/25/2012,199.3,188.35,95%
ORDER_008760,8/21/2012,8/23/2012,290,280.09,97%
ORDER_008761,8/21/2012,8/26/2012,190,182.68,96%
ORDER_008762,8/21/2012,8/25/2012,99.8,93.48,94%
ORDER_008763,8/21/2012,8/21/2012,59.5,53.38,90%
ORDER_008764,8/21/2012,8/25/2012,490,484.26,99%
ORDER_008765,8/21/2012,8/26/2012,81,76.31,94%
ORDER_008766,8/21/2012,8/26/2012,194,189.98,98%
ORDER_008767,8/21/2012,8/28/2012,260.5,256.9,99%
ORDER_008768,8/21/2012,8/23/2012,96,92.72,97%
ORDER_008769,8/21/2012,8/26/2012,25,22.02,88%
ORDER_008770,8/21/2012,8/26/2012,432,429.2,99%
ORDER_008771,8/21/2012,8/24/2012,70,67.71,97%
ORDER_008772,8/21/2012,8/26/2012,83.9,81.66,97%
ORDER_008773,8/21/2012,8/25/2012,59.5,57.27,96%
ORDER_008774,8/21/2012,8/25/2012,25.8,23.62,92%
ORDER_008775,8/21/2012,8/25/2012,25.3,23.49,93%
ORDER_008776,8/21/2012,8/25/2012,87.8,86.29,98%
ORDER_008777,8/21/2012,8/26/2012,54,52.7,98%
ORDER_008778,8/21/2012,8/23/2012,4,3.32,83%
ORDER_008779,8/21/2012,8/25/2012,5.8,5.4,93%
ORDER_008780,8/22/2012,8/29/2012,20214,19920.88,99%
ORDER_008781,8/22/2012,8/28/2012,4574.55,4489.09,98%
ORDER_008782,8/22/2012,8/25/2012,1700,1616.96,95%
ORDER_008783,8/22/2012,8/28/2012,2075.9,2021.9,97%
ORDER_008784,8/22/2012,8/25/2012,1730,1689.67,98%
ORDER_008785,8/22/2012,8/29/2012,590,553.18,94%
ORDER_008786,8/22/2012,8/25/2012,1451.6,1418.43,98%
ORDER_008787,8/22/2012,8/28/2012,1961.4,1930.36,98%
ORDER_008788,8/22/2012,8/27/2012,1559.75,1538.97,99%
ORDER_008789,8/22/2012,8/28/2012,3276,3255.92,99%
ORDER_008790,8/22/2012,8/28/2012,2331.4,2317.13,99%
ORDER_008791,8/22/2012,8/26/2012,1466.9,1453.84,99%
ORDER_008792,8/22/2012,8/25/2012,176,165.31,94%
ORDER_008793,8/22/2012,8/26/2012,569.9,559.69,98%
ORDER_008794,8/22/2012,8/25/2012,299.8,290.11,97%
ORDER_008795,8/22/2012,8/29/2012,75,66.56,89%
ORDER_008796,8/22/2012,8/22/2012,110.6,102.69,93%
ORDER_008797,8/22/2012,8/28/2012,551.4,544.55,99%
ORDER_008798,8/22/2012,8/28/2012,52,45.8,88%
ORDER_008799,8/22/2012,8/26/2012,81.9,76.84,94%
ORDER_008800,8/22/2012,8/28/2012,353.9,349.92,99%
ORDER_008801,8/22/2012,8/27/2012,171.55,168.05,98%
ORDER_008802,8/22/2012,8/27/2012,50,46.56,93%
ORDER_008803,8/22/2012,8/28/2012,260,256.6,99%
ORDER_008804,8/22/2012,8/26/2012,68,66.03,97%
ORDER_008805,8/22/2012,8/25/2012,10,8.6,86%
ORDER_008806,8/22/2012,8/28/2012,10.4,9.62,93%
ORDER_008807,8/22/2012,8/25/2012,5,4.71,94%
ORDER_008808,8/23/2012,8/29/2012,1520,1368.1,90%
ORDER_008809,8/23/2012,8/29/2012,3405,3280.71,96%
ORDER_008810,8/23/2012,8/25/2012,3320,3227.74,97%
ORDER_008811,8/23/2012,8/25/2012,1637.4,1563.22,95%
ORDER_008812,8/23/2012,8/29/2012,2640,2580.36,98%
ORDER_008813,8/23/2012,8/26/2012,1892.45,1841.83,97%
ORDER_008814,8/23/2012,8/29/2012,2365.9,2323.72,98%
ORDER_008815,8/23/2012,8/27/2012,5239.9,5205.93,99%
ORDER_008816,8/23/2012,8/29/2012,222.9,191.43,86%
ORDER_008817,8/23/2012,8/25/2012,477,446.64,94%
ORDER_008818,8/23/2012,8/29/2012,1076.9,1050.34,98%
ORDER_008819,8/23/2012,8/29/2012,827.9,803.05,97%
ORDER_008820,8/23/2012,8/27/2012,1523.9,1501.49,99%
ORDER_008821,8/23/2012,8/25/2012,327.5,305.94,93%
ORDER_008822,8/23/2012,8/29/2012,683.9,663.77,97%
ORDER_008823,8/23/2012,8/29/2012,1367.9,1349.89,99%
ORDER_008824,8/23/2012,8/28/2012,2268,2250.06,99%
ORDER_008825,8/23/2012,8/27/2012,603,585.23,97%
ORDER_008826,8/23/2012,8/29/2012,659.9,642.73,97%
ORDER_008827,8/23/2012,8/29/2012,1487.3,1471.59,99%
ORDER_008828,8/23/2012,8/29/2012,204,188.96,93%
ORDER_008829,8/23/2012,8/28/2012,1629,1616.32,99%
ORDER_008830,8/23/2012,8/28/2012,306,293.85,96%
ORDER_008831,8/23/2012,8/26/2012,395.55,383.47,97%
ORDER_008832,8/23/2012,8/25/2012,280,268.26,96%
ORDER_008833,8/23/2012,8/29/2012,380.9,369.27,97%
ORDER_008834,8/23/2012,8/25/2012,492,480.79,98%
ORDER_008835,8/23/2012,8/28/2012,1386,1375.43,99%
ORDER_008836,8/23/2012,8/26/2012,99.85,89.42,90%
ORDER_008837,8/23/2012,8/28/2012,196,185.98,95%
ORDER_008838,8/23/2012,8/27/2012,546,536.37,98%
ORDER_008839,8/23/2012,8/27/2012,288,279.18,97%
ORDER_008840,8/23/2012,8/28/2012,443.4,434.88,98%
ORDER_008841,8/23/2012,8/25/2012,330,322.13,98%
ORDER_008842,8/23/2012,8/28/2012,970,962.82,99%
ORDER_008843,8/23/2012,8/28/2012,912,906.03,99%
ORDER_008844,8/23/2012,8/29/2012,760,754.56,99%
ORDER_008845,8/23/2012,8/25/2012,96,91.33,95%
ORDER_008846,8/23/2012,8/29/2012,223.3,218.8,98%
ORDER_008847,8/23/2012,8/27/2012,90,85.78,95%
ORDER_008848,8/23/2012,8/28/2012,59,55.47,94%
ORDER_008849,8/23/2012,8/29/2012,435,431.65,99%
ORDER_008850,8/23/2012,8/23/2012,127.8,124.68,98%
ORDER_008851,8/23/2012,8/25/2012,35.5,32.56,92%
ORDER_008852,8/23/2012,8/26/2012,104.55,101.81,97%
ORDER_008853,8/23/2012,8/23/2012,95.8,93.2,97%
ORDER_008854,8/23/2012,8/28/2012,105,103.3,98%
ORDER_008855,8/23/2012,8/28/2012,78,76.62,98%
ORDER_008856,8/23/2012,8/24/2012,13.3,12.14,91%
ORDER_008857,8/23/2012,8/23/2012,19.8,18.67,94%
ORDER_008858,8/23/2012,8/29/2012,17.3,16.23,94%
ORDER_008859,8/23/2012,8/28/2012,167.4,166.36,99%
ORDER_008860,8/23/2012,8/23/2012,11.2,10.37,93%
ORDER_008861,8/23/2012,8/28/2012,7,6.55,94%
ORDER_008862,8/23/2012,8/28/2012,27,26.63,99%
ORDER_008863,8/24/2012,8/28/2012,21560,21208.99,98%
ORDER_008864,8/24/2012,8/29/2012,9284.9,9056.12,98%
ORDER_008865,8/24/2012,8/29/2012,5751,5600.95,97%
ORDER_008866,8/24/2012,8/29/2012,4259.9,4160.41,98%
ORDER_008867,8/24/2012,8/28/2012,10135.8,10064.04,99%
ORDER_008868,8/24/2012,8/28/2012,6992.8,6923.04,99%
